sentence_count,english_word,non_english_word,CC,DT-PDT,IN,JJ,JJR,JJS,MD,NN,NNS,NNP,NNPS,RB2,RBR,RBS,VB,VBD-VBN,VBG,VBP-VBZ,other_tags,word_count,td_idf,score,essay_wo_stopwords
27,396,7,14,47,44,33,0,0,14,57,26,6,1,27,0,0,25,11,14,31,54,196,10.086273220520505,4.0,dear newspaper controversial topic discussing one must say agree expert say computer negative effect people ruin social life bad thing spend time computer get exercise fresh air get experience rest world recieving daily exercise big problem obesity already issue million people @ location1 mostly eat unhealthy snack sitting computer whole day want live long healthy life spend time eye give screen adition everyone need fresh air right going computer inside room going help need daily intake oxygen lastly long enough enough become obsession computer already bad effect people around think mentioned another problem computer keep away family friend mentioned social life gone mind people always see computer eventually get sick computer bring adventure picture going real world might hard something done real life lived dark room people nature always wanted travel around world see different type culture lifesyles etc get point computer use limite living life place free time using computer day let meet new people see new place sbe getting nowhere computer screen face put away conclusion using computer time restrict exercising getting fresh air meeting new people seeing different place end day life short aford waste computer negative effect everbody hopefully someday problem changed
10,240,6,8,17,42,19,1,0,6,35,27,9,0,6,1,1,16,4,2,20,35,140,8.363005002723355,3.0,dear local newspaper feel strong opinion effect computer people help others communicate one another give people info different type thing make people smarter sound like something positive effect would say first people say doesnt let interact family member yes truely interact friend family member going chat room aim meebo web cam meeting skype com throw concern window work worry secondly get learn info differnt type thing learning wild animal animal like giraffe cat rat learn different place like @ location2 @ location3 @ location1 etc also could find info home one day important would make people smarter computer teach hand eye corrdinations free computer teach career regular job would need learn minute needed conclude computer positive effect people let people communicate friend family get learn different type thing make people smarter even done reading thanked lord computer help u much
28,333,9,7,31,38,30,2,0,18,47,24,19,0,13,1,0,28,8,8,22,54,177,9.185035877133911,4.5,dear @ caps1 writing today computer believe computer teach thing hand eye coordination open job door also socialize well study device first reason socialization think good way socialize due many option one example would facebook social website used connect reconnect friend recent poll @ num1 @ num2 people say computer made social lastly computer good way socialize range travel talk people without long distance fee range @ caps2 hungary second second reason would computer useful study would say even though book good use hard find computer access multiple site wikipedia way infamous google another reason believe computer good study endless get lost third final reason computer give exceptional hand eye coordination know accountant asked @ caps3 take accounting job answered took good hand eye coordination @ caps4 thats one job exemple another would real state due computer multiple option look client good hand eye however efficiecnt work could help lead competition thus making money end essay stating socialization skipping study ending right job bye front step @ num3 many bountiful thing computer @ caps1 hope read regard
19,470,6,16,56,70,38,4,1,4,67,22,29,0,25,1,0,14,5,22,50,71,235,7.929813329478911,4.0,dear @ caps1 @ caps2 think child spending much time computer wrong reason say young child teenager want get @ caps3 @ caps4 day instead reaserching thing like three reason think going computer wrong reason instead exercising enjoying nature interacting family friend @ caps5 first reason dangerous sometimes kidnapper chat room @ caps5 second reason taking time away trying learn stuff internet @ caps5 final reason interact influence violence @ caps5 three reason @ caps5 reason number one say people spending much time internet dangerous young teenager child enter chat room online time bad kidnapper lie information meet take away instead chat room could computer looking daily news searching like say internet alway good time learning nation @ caps5 second reason speding much time computer great sometimes taking away come go computer instead homework reading @ caps6 like computer sometimes like learned thats good knowing could got computer educational game dont reason concerned people using computer lot @ caps5 final reason concerned people using computer much internet computer influence @ caps6 violent @ caps5 way game going yo affect world keep seeing violence thing nature frequently say generation see violence give image need @ month1 think cool @ caps6 like @ caps3 book computer look young teen see violence computer @ month1 think cool @ caps5 final reason concerned people spending much time computer one main reason say computer always good people spend much time
16,297,14,13,18,32,18,3,1,1,57,18,15,0,17,0,0,19,3,9,35,58,172,9.318080164160246,4.0,dear @ caps1 technology computer proven positive effect people computer teach hand eye coordination give ability learn far away place allow communicate others online technology continuing grow becoming impact life day one way computer benifit society teach hand eye coordination example person becomes firmiliar computer soon able type keyboard even looking see letter number touching finger although person developing hand eye coordination @ caps2 playing sport baseball still developed coordination computer also benifit society give others ability learn far away place instead walking driving library find book @ location1 simply go online type @ location1 search engine within second thousand source appear right eye didnt even leave chair another reason computer benifit society lastly computer technology benifit society becaus allow communicate others reconnect old friend family simply share latest drama art class know ever computer instant messanger always open something utilize everyday order communicate friend distant realitive conclusion computer benifit society proven positive affect people technology like sponge absorbs information continue expand everytime add @ caps2 able maintain healthy strong realationships othe
41,575,9,16,57,55,38,4,2,18,85,31,89,0,26,0,1,53,9,13,50,89,354,8.59501836797503,5.0,dear @ caps1 @ caps2 bad society actually quite good people computer allow u talk people online help u school give information need thing life people think bad look little deeper find good @ caps7 @ caps5 people use @ caps2 @ percent2 @ num1 time @ caps7 talk people @ caps3 whether @ caps7 using video chat e mail people like use @ caps2 e mail @ caps10 @ caps4 use phone even talk person e mail send message one mile away sending someone list recipe example want @ caps10 phone @ caps7 would easier type @ caps7 send @ caps7 e mail @ caps5 son said going tech use e mail thought @ caps7 going waste time @ caps6 @ person1 senior citizen @ caps7 tursns @ caps7 use e mail e mail every day many people think email waste time @ caps7 help everyday life @ caps3 help @ month1 way also @ caps7 help u get information various topic trying cook stir fry know put @ caps7 try call mother next choise look look @ caps7 @ caps2 @ caps7 turn there website give recipe stir fry follow make best one even know experience find map place line since go almost everyweek google map used place @ caps3 besides e mail newspaper website @ caps11 read paper without actually paying paper save money @ caps7 le paper @ caps11 save tree huge world @ caps3 change life @ percent1 people use @ caps2 almost everyday student student use @ caps2 many reason biggest one typing student use typing type report e mail messy handwriting @ caps10 student @ person2 @ caps11 @ caps2 one would able read homework report even @ person2 one many people lucking harmy typing @ caps2 another reason student use @ caps2 look information report student put bibliography report see used @ caps3 @ percent2 time @ month1 book local library student use @ caps3 many website blog use third reason help many website help student use help subject @ caps3 help student pas school @ caps2 help anyone talking someone helping student science computer good
27,436,18,19,32,55,21,1,1,16,72,36,10,0,29,1,0,38,9,6,33,79,240,10.597122559281065,5.0,use computors question hundred million people use computors daily life today believe using computors benefit society firm beleif computors provide entertainment way interact people nearly endless expand knowledge without would quickly find life much harder le fun navigate ever house rainy day sitting around bored nothing @ caps1 well many ocations happens turn computer endless choice fingertip go game site play thousand different game also help improve hand eye coordination also watch movie @ caps1 show missed want watch even go site fanfiction net read write story another reason computer benifit society help interact people keep touch far away family member friend using webcam email chat site without bill would come talking phone also meet new people different country become way learn different way life culture also quickly contact people emergency get update event comunicate teacher question homework lastly maybe even importantly computer enormous source knowledge say wanted learn start campfire could search make fire google @ num1 match would found second also asigned project school could research easily computor type whole thing word document even get college degree online wished want find resturant specializesin @ caps2 cooking find one close get direction look menu see price get restaurant history cud find reveiws one magnificent little choice computer see computors benifit society greatly fact think could live without provide u entertainment easy way interact people huge source information people still think computors bad like see lost week without using one
20,320,5,9,32,43,14,2,1,6,40,26,54,1,12,0,1,19,14,13,25,44,204,9.292043557576473,4.5,dear @ location1 @ caps1 believe using computer benefit community believe using computer help research job staying town people first foremost use computer tribute better research @ caps2 dont textbook @ caps3 @ caps4 home rely internet @ person2 gave class parket know word meant logged laptop went google within second definition wore popping onto screen like pop rock found word meant finished homework five minute without internet know long would taken equally important using computer allow wider selection job @ percent1 today job @ location1 require kind computer work job require quick typers people type fast cheetah run job require people using @ caps5 @ caps6 computer necessity get well paying job lastly using computer open gateway communication @ caps7 @ caps8 @ caps9 etc many way communicate online one friend phone likely @ caps7 @ caps7 give way talk @ caps11 photo leave video friend one @ caps12 @ person3 @ person4 going work @ person1 project @ person3 phone taken away way could talk @ caps7 know @ percent2 @ location1 @ caps7 @ caps8 @ caps9 @ caps17 hope enjoyed reading using computer help research applying job communicating family friend please @ location1 @ caps18 newspaper resident @ location1 agree
14,441,35,30,31,61,26,3,0,10,62,32,17,0,35,0,0,28,8,20,36,82,209,9.571374542728876,4.5,dear @ state1 newspaper editor recently read atical talking expert concerned people spending way much time computer well agree strongly belive computer tacking time away exercising enjoying nature even interacting family friend well look teen day becauming weight like back day computer internet much people weight even obiste time go exercis play sport othes exercising importent espeshaly teen weight even obiste well theis problem go away cost futer chance getting deobetice also pay medication treatment come expert also belives spending time computer tack time away enjoing thing nature offer might argue good thing people learn different type place world well delive read place online look picture one tacking picture see one experincing insted reading expert also believe spending time computer tacking away time able interacting family member friend well teen learned intercating family friend vary important health person agrees study show kid talk perents good convercations parent ability well school respect towed others verces kid teen really conversation talk parent example type person talk family good grade @ caps1 learn respect person talk parent troble concentrating even macking troble fro themselfs getting @ caps2 @ caps3 well know @ state1 newpapper editer vary busy person lot diffent thing hope take concideration remmember importants exercisin enjoying rotune interacting family friend
23,336,7,6,35,46,24,1,3,11,42,20,10,0,23,0,0,23,8,12,33,51,164,9.142493003805384,4.0,dear @ person1 sending letter behalf people spend way much time computer people @ month1 say learn different culture interact new people everyday truth computer help fact hurt spending day computer get fat lose great experience outside miss life whole @ location1 known obese country due fact people eat dont exercise obese people exercise glued thier computer interacting others keep eating dont even know eating want erase @ location1 obese country must get people away computer screen actually fault making stand must show people bad computer really also people computer missing world go outside wont know real world actually like imagine cthat adult clue outside world also could miss life changing exercise kind experiment people @ caps1 would miss life whole one life better enjoy would sad someone pas life stuck computer screen truly feel bad person could fixed take away computer problem solved finally get rid computer known new nation free temptation independent human being rewrite ourself history made chane got rid computer
15,216,3,9,15,27,12,0,4,7,32,23,3,1,11,0,0,14,2,7,19,34,109,7.101479253109833,4.0,dear newpapers journalist people computer computer negative effect people @ location1 highest number obese citizen world lot people spend day sitting front computer work go home go computer instead going walk bike ride people like look photo nature bird internet even though whole forest outside another problem computer safe lot people computer belong trying hack onto computer virus sneak computer without knowing look eveything computer even personal information even monitor typing could password lot people paying tax online virus computer could get person personal information plus people pay tax online use online bank account bank account password computer bad people make people become unhealthy get personal information hacked virus
27,409,9,9,30,45,19,4,0,17,55,26,13,0,12,0,0,41,18,13,23,98,207,8.925855388774831,4.0,@ organization1 would like tell computer helpful society today ever needed know something state place brought nig news needed get turn know book computer without going get info think computer benefitial society help learn could tell sign activity people interact others different country state continent next computer could benefit society computer could help u learn searching research paper even expanding general knowledge instance today class going @ organization2 @ caps1 look info seat belt bus without computer class get done without computer book enough give u would mean would share sharing kid @ month1 hogged book long time allowing kid get info needed paper would lead civil dispute classroom two computer enough kid class computer could help gaining general knowledge quicker gaining general knowledge become smarter next computer help set activity computer could help go sign activity like baseball football basketball gym help computer waste time going gym signing could home maybe waiting list enter would known signed online instance little brother play baseball parent signed online take place sign show live town @ location1 others sihn register pay could done online like parent didnt understanding computer could helpful society able gain knowledge able sign activity see need everyday life get around computer benefitial new coming society
38,465,3,18,47,54,16,3,1,10,68,31,16,0,25,2,0,27,9,10,51,83,214,9.943431742009087,5.0,dear local newspaper ever forgot book needed homework ever miss newest episode favorite show well thing solved using computer computer give u thing need whether information game online friend chatting website computer necessary society today countless time desperate need information school report animal go computer search whatever want need driving town library searching countless book encyclopedia think waste time basically everything need twenty foot away house need search hour biography need know state capital find time life saver computer help information make school project much easier experience needed picture school project instead drawing internet save time effort need print picture however essay let say supposed ten page want write computer type half time done print even send straight teacher finished save thumbdrive use computer want huge help final reason computer good serve instant pleasure computer million game kid play free also many website like @ caps1 @ caps2 let interact friend need tell something need phone plus miss certain show want watch music video website kid usually never home sport school activites miss something @ location1 almost definitely going computer wait week replay episode want end think computer benefit people around world driving library going buying game computer everything want free basically think computer huge time effort saver every household need definitely benefit society
16,341,19,13,27,37,18,1,1,8,58,16,11,0,33,0,0,21,9,12,35,65,173,8.41486050978399,4.0,yes agree concern expert say true people get computer long time forget family also kind danger online lastly brain getting enough work think true well still believe prove first people get addicted computer forget family insted beign computer looking stuff like myspace facebook spend time family playing game like @ caps1 @ caps2 @ caps3 say personal expirience cousin @ person1 got addicted computer much everytime family tried something fun together would always end fighting want go secondly people facing major danger online example got chat session meet people supposley age might always way everytime news see story old people try act like @ num1 year old want bad stuff facing lot dangerd online lastly beign computer letting brain get good workout exersice need letting instead reading book word seach puzzle good idea making brain exersice recent research expert say people spend time reading exersicing brain good test people spend time computer fail test think right think spend much time computer le time family facing serious danger brain getting exercise need convinced yet
18,330,15,9,25,34,19,2,0,16,48,14,28,0,22,0,0,31,8,5,36,64,172,7.467855034454545,4.0,would like state behalf agree computer good society three reason agree many people enjoy outdoors @ caps1 people spend @ caps1 time computer lot people gain wheight inactivity sit computer dont get haveing fun haveing fun stop wat @ caps2 dont pay attention eventually get hooked play computer rather go outside fun friend @ caps4 take time @ caps2 bored find anything possibly rather bored many people thinking good time go computer @ caps3 bored stay computer something mother always tell im bored stay home @ caps4 get worse always something dosn look harder last reason sit computer finger gain wheight read @ num1 child every year obese @ caps4 run family inactivity inacitivity mean active activity @ caps3 calorie gain weight @ caps6 wheight unhealthy stop problem finding something spend whole life computer conclusion @ month1 mixed thaught @ caps3 ever want go computer time @ caps4 doesnt matter @ caps3 go dont time remember reason spend much time enjoy outdoors find something else gain wheight @ caps3 spend time computer
11,204,5,13,18,23,11,2,0,1,30,16,3,0,13,0,0,18,0,5,23,34,102,7.079605716695909,3.5,opinion think computer nothing people lack exercise sleep think person decision computer long want person computer obviously care sleep people computer think dont play much start get fat decision also time come going realize need spend le time computer exercise however need time limit computer limited time eating right exercising computer @ num1 people dont get chance interact family friend want lazy stay computer family friend get angry dont want hang anymore within couple month friend nature good smell good look good computer make people stay inside day think time outside also computer sometimes make kid want clean room chore addictid computer
9,277,6,15,15,34,21,3,2,5,39,25,5,0,20,1,1,15,3,16,19,45,134,7.109576245448183,4.0,dear local newspaper agree @ caps1 computer good different reason putting person health danger excersicing much making people spend time computer interact family friend sadly also cause people change attitude way wan na hear read plenty consequence people spending much time computer people getting addicted watching certain thing addicted watching certain thing simply get addicted computer plenty people day wear glass probably wear much computer must really bad wear glass rest life also much computer bad person health giving time computer spending time excercising believe people spend time interacting family friend also make lose friend family giving time need friend family one important thing person life last least much computer change person changing manner way speak attitides well giving reason think computer good putting health danger changing person life causin lose family friend rest
23,361,13,20,29,49,18,3,1,10,69,22,14,0,23,3,2,24,11,12,28,41,209,10.320771430389813,4.5,need gather information project presenting school going find aout topic quickly easily people turn one commonly used piece technology @ location1 computer computer used quick easy research interacting communicating friend personal entertainment peol argue computer take away enjoying nature spending time family friend exercising computer possability research etc would much difficult example computer help u learn almost anything quickly easily could help make work school job le stressful also computer accessed right name travel required computer program used prepare article essay slide show brochure presentation well computer research would much struggle could require travel computer one common way communicate friend family websits e mail help keep intouch anyone around world write e mail access live chat even webcam e mailing like mailing letter except dilivered instantly cost anything also risk anyone reading mail live chat iswhen chat text computer webcam face face interacting givs effect talking person @ caps1 benefit communicates computer doesnt cost thing lastly computer provide game personal entertainment help kill boredom computer also help improve hand eye coordination along staying orginized @ caps2 picture video placed file saved computer making easy open @ caps1 time computer @ month1 take away activity think much harder stressful thing without think computer good effect people well helpful piece technology
29,512,12,16,52,55,26,6,0,13,84,35,31,1,27,0,0,43,13,14,40,86,278,10.739111118865262,4.5,dear local newspaper strongly believe computer great beneficial affect society @ caps4 many feature option ability use would really try prevent child friend family using amazing invention help u every day computer help others communicate help educate even prepare future one great option computer option communicate others set email chatting account talk friend family people might think @ caps1 use phone talk others @ caps2 many reason @ caps1 talking online better using phone remember one time year ago cousin @ person2 alone house phone working @ person2 went star get u soda heard crashing sound @ person2 fallen stair phone wren opperating hopped computer room quickly chat dad tell happened dad called ambulance @ person2 allright @ caps4 computer great way communicate also save somenes life another feature computer actually educate example stuident write paper school @ caps3 would need research internet explorer computer open eye world kodedge go search engin @ organization1 @ organization2 type subject wish learn know million upon million website educate subject want gain knoledge @ person1 high school teacher state @ percent1 student school use computer help homework reseacrh @ caps4 computer great resource information one last reason computer @ caps4 beneficial society actually help prepare future job perhaps day child get job working office must use computer day long heard company going hire expierenced computer however know use computer @ caps2 great chance getting job support family study say @ percent2 buisnesses involve using computer computer becoming bigger part society second important start learning soon possible think clear important computer society help increase communication great source knoledge bhelp prepare job passing day computer help advance future help make world better place
12,309,7,13,15,48,24,5,0,9,38,27,12,0,13,0,0,20,5,19,25,46,157,8.624325498763405,4.0,dear local newspaper writing let know many people spending much time computors rather enjoying nature people say advance technology believe computer effect people way saying many people showed say use computer remember think nature nice thing store u im going saying expert right people spending much time computer le time exercising enjoying nature interacting family friend im thinking point many family member friend see relative person companion much computer like thinking maybe care anymore caring nature loved one great thing @ percent1 friend agree say people le electronic device effect brain maybe eye sight eye vision @ caps1 people lay @ person1 yale university conducted extensive reaserch proven many computer used people damage using every time strongly agree time limit something let later spaare time enjoy fun nature something different enjoy listening soft music know agree say maybe people spend le time effecting whatsoever im hoping agree position possible break habit going computer time family friend start
25,385,6,21,37,45,32,0,0,9,64,22,25,0,23,1,0,20,13,19,28,44,213,11.50528982626304,4.5,dear @ caps1 @ caps2 expert concerned today population computer usage agre many child adult counted labeled obese overweigt technology advanced enough machine everyday task proving lazy @ caps3 day people sit home standing computer screen forgetting spending time exercising enjoying nature fun friend family computer clearly interferes one @ caps4 @ caps5 real @ caps5 @ caps4 @ caps5 chatting others internet application released connect people computer devastates reason leave house video virtually meet person showing lonely individually separate others friend party absent sure webcame another reason computer needed many people neglect pure nature surrounded new digital age beauty outdoors become forgotten sure watch video look picture nature really anything compared crisp clean aid hair lifetime animal action @ month1 see plus nature fact outside @ month1 inspire continue diet begin one seeing healthy perfect outdoor also serf great place exercise know obesity factor @ location1 around world oevrweight time high claiming life causing many depression opinion believe highly realted computer usage especially fast food playing role people realized need exercise often conclusion see computer usage affected u nation negative way computer using @ month1 ok used moderation like sweet oily food serve way pas time exercise one would think would end believe solution obviously must stop relying technology help begin activity
22,337,18,17,35,52,24,4,0,5,54,22,41,0,15,2,0,12,5,9,37,42,202,7.9348480924051294,4.0,dear @ caps1 belive people spending much time one computors belive @ caps7 reason @ caps2 first reason people waste money also every thing get computer get book finaly @ caps2 reason @ caps8 crisis @ caps2 first reason say people spend much time computer people waste two much money belive electric bill @ caps3 bill people computer electric bill always high reason forced pay @ num1 dollar electricity also true becuse constant charging laptop running computors also pay @ num2 odd dollar @ caps3 bill keep @ caps3 connection bocome total @ num3 odd dollar going dawn @ caps2 second reason anything every thing get @ caps3 get book belive think website maker get info reading book also increase knoledge time quickly come answer another reason website always accurate information @ caps2 third final reason dealing @ caps8 crisis @ caps7 people every day getting le le active computer cause le people phisicaly active le fit @ location1 suffering le le people joining army crisis computor sadly con triputing world wide crisis eagerly hope @ caps2 letter hase helped see @ caps2 point view subject show people spend much time computer waste money anything get computor get book @ caps8 crisis
25,362,7,16,36,53,14,5,0,5,53,45,13,0,12,3,0,13,17,17,31,41,190,9.468660713789268,5.0,dear @ caps1 @ caps2 heard concern many scientist computer computer brought u @ date1 improved society harming childrens health education computer child adult around world spending le time family friend enjoying athletic activity health problem increase technology child adult spending time family computer ruining family connection example study @ organization1 showed family computer house communicated le child talking friend online going social networking site instead talking person family member also computer making hard family meal together child computer want leave obsetion technology making harder family grow moved succesful school computer child better education athletic activity also suffering @ person1 fresh air child website day insted sport team computer electricity run computer radiation exposed could lead brain damage possible death aunt bought computer first time complained massive headache kept returning caused radiation emitted computer another health risk obesity child sit front computer many hour increase apetite child eat nothing better computer user eat gain weight loss exercise could become obese possibly get diabetes therefore le communication family loss excersise health concern caused computer consequence misusing technology devastating could life thretening thus urge whatever possible use computer le face consequence come
19,360,4,16,41,45,21,1,0,9,54,20,25,0,28,0,1,13,3,22,28,51,175,9.070411134547546,4.5,computer great help anything need shop pay bill even book flight go vacation people spending much time spend certain amount time day many people spending enough time computer people ran often stay computer hour even relize stay @ time1 work playing game @ time1 eventually take toll body @ caps2 machine day using little energy spend @ caps1 night bed tossing turning leeds feeling horrible @ time2 @ caps2 @ time1 going bad effect body believe people spend time computer eventually get overweight @ caps2 sitting chair day get exercise ever eat burn calorie leeds people gaining wait becoming wait body becomes unhealthy likely leed health issue people computer end ignoring nature miss wonderful warmth @ caps3 @ caps4 going playing snow making @ caps5 fort @ caps6 fight even miss going outside talking walk reason @ caps7 @ caps8 inside house fare glued computer computer take lot body cause health problem even problem general people spend part day computer part day outside walking around maybe playing pet child friend long chair computer getting exercise
15,252,27,12,28,21,18,0,0,10,53,12,14,0,9,0,0,15,4,14,23,55,151,7.875585225956518,4.0,dear local newspaper computer usefull tool school report something effect @ caps2 really need thoes computer using computer school project @ caps3 hassel one many problem people fased using computer freazing project computer frezz @ caps3 verry time consumming another problem pop pop couse virouses computer get virous @ caps3 lead becoming slow witch lead u next problem slowness computer becomes slow @ caps3 verry digital several problem risk come computer one health problem become hermet stay inside day attached computer another problem become verry obease getting physical exersise one risk using computer could end getting fassebook @ caps1 myspase meating one protending one get abducted molester alternation could make instead using computer one alternation could go local library cheak book topick wanting information another alternation ask teachor could leand class text book main aternation computer old fashon book @ caps3 choice @ caps2 realy need computer live @ caps3 choice
36,443,11,26,45,45,34,4,1,19,69,25,22,0,30,1,0,31,6,18,36,51,227,10.267595214165253,5.0,computer amazing marvel science greatly benefit man kind today computer good bad depending use homework made easier connecting others easier entertainment like @ caps1 video game click away otherhand computer distracting addicting tiring important know pro con computer example search engine @ organization1 easy use website helpful concept problem trouble type @ organization1 link website pop help answer anything would like know also website called @ location1 website purpose dictinary @ caps2 encyclopedia translator even application cellphone technology also distracting social networking website like facebook game website like @ caps3 also website like @ caps4 tempting distracting homework procrasination easy give self control way avoid problem budgeting time homework go computer also important one thing find useful computer online textbook lucky enough today large book formated onto computer instead carrying @ num1 pound text book use @ num1 megabyte book internet make travel school much easier textbook often use lot desk space nneed space computer consume anyway studying also made easier way thing computer great also keep u going outside excersising seing real people real life need computer bad connected society status feeling friend position life always needing updated distraction everywhere facebook instance addicting looking virtual landsacape self control really way get computer step real world overall computer great know long use several benefit entertainment communication information thing distracting helpful knowing hope society think pro con computer
24,220,7,8,16,33,13,0,0,4,35,22,12,1,10,0,0,16,5,2,27,25,125,7.983626563710516,4.0,local newspaper computer heavy impact today society people depend lot people disagree think computer positive affect people computer entertaining help find long lost friend keep contact plus helpful homework please proceed reading see chose resons firstly computer entertain thousand game chose dress educational good young child age five six state writing prompt teach hand eye coordination addition first reason computer help long lost friend website help find people example @ caps1 @ caps2 yahoo website help keep touch family there phone there always computer lastly computer helpful homework sometimes even need internet there calculator built right nationwide website thats used child improve edhelper com website work sheet help level child conclusion think computer good impact people entertaining keep contact helpful homework please take reason consideration
30,553,22,21,45,73,35,0,1,22,71,35,43,0,21,1,0,47,18,26,34,109,298,10.989434456255974,4.5,dear local newspaper understanding computer putting bad effect people age opinion staying computer day cause miss outdoor activity also sit chair day honestly happen become le active past experience learned get interested computer game come addicting computer put negative affect people think stop think likely stay computer day indeed activity sport @ caps2 example @ percent1 american play soccer beatiful fall leaf beatifully changing miss playing soccer beaty leaf computer get eye another breathtaking adventure @ month1 miss hiking hiking amazing get top see house people like cach potato sitting inside computer simple activity lost addicting game call fun computer like cause effect @ month1 think playing farm town chating facebook feture missing beauty nature sport connect @ caps1 missing sport computer cause become weight recent study showed @ percent2 child obeased computer game @ month1 thinking friend named named @ person1 used love play side play sport came @ caps2 computer way @ num1 pound @ num2 honestly sitting chair day cause active gain weight want happen help tell others computer cause negative effect others lastly playing compter chatting friend @ organization1 cause @ caps2 example talking girlfriend spain @ caps2 callage garentee going put school work @ caps3 @ caps4 need done end end time @ caps2 bed got nothing done weather trying get level @ num3 talking girlfriend nothing accomplished yet resent scientific study reported six hour computer per day @ caps2 one week @ caps5 vision @ num4 @ num4 @ num6 @ num6 keep @ month1 seem bad @ num8 hour looking computer kill eye would rather blind use computer could happen computer bad thing useful piece technology cause miss event sport also lead overweight sense getting active finally computer bad @ caps2 eye cause procastonate help help avoid bad effect caused computer
20,225,24,6,15,25,18,0,1,11,34,21,13,0,8,0,0,25,1,2,21,52,134,7.701397510723707,3.5,dear editor beleve people computer resons dosen take @ num1 day email learn faraway place also talk people around world looking detail people likly agree firstly dosent take @ num1 day email email someone take five second get person regular mail take @ num1 day week get another person email one email back save government money email much fasters mall like call snail mail another reson would able learn diffrent contrys faraway near would able @ location1 living room without computer wouldnt without computer would able learn earth quake chile wouldent compters modern day telivision kid lastly talk people computer many way talk people like facebook myspace aim vidio chat call one @ caps1 jus vidio chat conusion computer good email fast learn foreinge contrys living room also chat people online think computer good
9,252,8,8,24,33,14,2,0,7,35,16,6,0,15,1,0,23,3,2,24,50,111,7.028863549806336,4.0,dear @ caps1 ever used computer anything besides buisness well busy try effect computer people lot fun go play helpful mostly anything find anything website clothing map store location three reason agree reason people right choose want weather little bit cold go enjoy nature lastly interact friend family online website people right choose goverment choose since busy important stuff also constitution state goverment choose u power think weather cold go plus nature much better @ date1 @ date2 hot cold thats sun good thats people enjoy nature technology today world better take advantage technology world also technology helping people like generator old time people generator hope letter changed opinion thank reading
25,333,19,8,31,45,24,2,0,10,58,22,33,0,10,3,0,19,5,5,43,50,181,6.793706170847196,4.0,dear newspaper @ caps1 @ caps2 opion thig computer used time people use talk friend family online people also use computer home work online last rason say computer used fun stuff game play use computer look @ caps2 team computer good society people use computer talk friend family @ caps3 @ caps4 @ caps5 good reson becuase family think good way talk friend good way move talk reson bad thing people like older men use computer child pornarapy talk younger girl sex thats right using computer homework reson computer good u people use computer homework good need something history thats good good everything need computer computer good society @ caps2 @ caps8 reson computer good fun stuff computer every game want kid game @ caps2 @ num1 year old sister go game match teenager play game computer compter cool see @ caps2 football team ho @ caps2 @ caps7 computer good @ caps2 opion compter used time peopl use talk frend family online peope also use computer homework finally last @ caps8 reson use fun game kid check @ caps2 team
17,438,8,11,28,57,23,18,1,19,77,10,12,0,24,2,2,28,6,18,31,83,202,7.745783619734973,4.0,dear @ caps1 @ caps2 @ caps3 strongly sudjest people spend time away computer instead exercise outdoor activity importantly spending time family friend think best way get everyone agree write passage explain think people spend time away computer important reason people stop wasteing time computer could get exercise getting exercise could help big way le exercise get mean le healthier exercise could also helpful could health preventing getting deabetes lot people get diabetes body shape last reason say getting exercise good get exercise would worry deseas problem elder age another way could spend time instead staying computer outdor activity outdoor activity could really good used going outside playing nice game football friend would fun remember one time first started going outside much fun last reason say people spend time outdoor activity nature would really good go walk nice @ date1 day feel breeze smell nice scent last reason say spend time computer could spend time family spending time family way important going computer friend remember one time cousin house really know got spend time know lot last reason say spend time family could learn lot family know three reason say could thing instead spending time computer exerciseing outside activity spending time family
31,530,7,24,49,70,29,1,4,17,96,51,7,0,36,0,1,36,7,3,44,65,283,11.407299522284701,5.0,dear @ organization1 newspaper firmly believe computer positive benefit society advancement technology enrich people life one way computer help student school work online see teacher page another great thing computer whenever people need information detail place thing count internet help importantly vital source communication people depend computer scheduling keeping touch everyone know without computer student would lot worse student forgets homework go teacher online page check assignment night another thing student benefit online textbook student manage carry home @ num1 pound book use textbook online nowadays internet filled lot great information educational site teacher also allow student research project online participate online educational activity computer help educationally probably must well known information center people want see restaurant store product online also many people want go destination know get internet provides direction reach destination quick efficient manner extremely important helpful aspect internet ability purchasing ordering item online someone decides something find sort information product shop around lowest price people even order grocery new house busy strongly think internet number one way communication people example team manager soccer team always email time location next game practice would lost confused without email depend buisnesses also heavily rely internet keep touch client keep buisness use web confrences save lot travel allows company buisness world people depend heavily social networking site keep intouch friend keep date news fun talking people without internet probably half world communication would would good computer without positive effect society educational resource helpful also best information database known probably used importantly wihout computer world would mess without main source communication people know spend much time inside always know go outside fun get fresh air therefore computer negative effect people remain essential asset everyday life
25,326,3,4,25,44,8,0,2,5,44,14,12,0,16,0,1,23,18,10,34,75,153,9.16396492586535,4.0,dear reader understand people concerned people spend much time computer bad disagree computer help keep family member live far away touch also see picture thing cant see everyday finally help school work know family son fighting @ location1 brought laptop ask video chat family seemed though never left without family would wonder worried family member war talk computer ever wanted see @ location2 look like travel find search computer live city lot nature see like outside computer seeing sight @ month1 make travel travelling family brings closer study show @ percent1 family go vacation strong relationship computer mandatory school best thing research @ percent2 student failing use computer homework also website use studying student school failed class never used computer friend suggested using one home trouble try used computer help study test next day ended getting @ percent1 test used computer matter using computer homework talking friend familym one important invention ever made
