sentence_count,english_word,non_english_word,CC,DT-PDT,IN,JJ,JJR,JJS,MD,NN,NNS,NNP,NNPS,RB2,RBR,RBS,VB,VBD-VBN,VBG,VBP-VBZ,other_tags,word_count,td_idf,score,essay_wo_stopwords
16,241,5,9,15,30,8,0,0,5,21,19,13,0,9,0,0,24,11,5,29,54,113,7.1434203961334495,3.0,question censor material library offensive opinion dont think censor material thing read see hear going offensive cant control everything offends u agree people freedom speech everything people need stop reacting something might said @ date1 thing need left past kept example @ caps1 @ caps2 still upset slavery happened @ num1 @ date1 @ date1 censoring certain thing mean people going learn mistake pas need stop protection library place child need know happened past see change future question people want censor material library trying keep child seeing selfish reason conclusion censor material offends someone offended lot thing read dont try get censored removed place read sometimes deal thing dont like dont agree sometimes
8,209,2,7,16,23,20,2,0,7,21,16,1,1,12,0,0,20,2,9,13,41,97,7.503563804830098,3.0,opinion believe purpose read library magazine comic book music movie one hundred percent accessible library mainly many people learn many different thing many different way visual leaner people learn better looking observing topic listener people would rather something read instead trying read lastly reader read know people literate maybe visiting library awhile would help order happen library must something thing read many illiterate citizen work way able read hope understand point view trying make sure everyone chance learn read able read open many possibility people havent gotten reading stage yet start learning nice calm relaxing township library
16,336,16,17,22,37,16,0,0,7,31,14,2,0,38,0,0,35,5,8,45,76,122,7.1954634446795,4.0,many resaons taking book movie anything else shelf wrong violent sexual see shelf reader like book movie read watch find something else everyone took book shelf like would read everyone book two like think offensive every book perfect person everyone veiws book wether like dislike book looking put back stop reading many people say like listen excaclly right something stand listen read anyway thats going make mad going complain shelf say bad shelf anymore start thing people saying offensive people know like like something like listen read come common sence need start using mean like country music listen hard rock rap like listen listen like stuff shevles people listen bad puting bad thought teenager head eveyone stick like worry stuff eveyone fine
45,852,16,38,77,93,51,9,0,18,99,68,23,0,39,1,0,61,34,30,70,175,416,13.429343226064418,4.0,history bond repeat right well must make sure great opportunity ensure future @ location2 censuring item certain shelf like mother make leave kitchen get burned way protect mind young one like little sponge soaking everything see hear effect @ month1 come far worst making adult must reach little high book want read making certain material available young child teenager way prevent racism poverty assinations religion protest past @ organization1 pride child future well put effort prevent seeing see read wish younger many people trying stop cause thing teen pregancy drug alcohol abuse thirteen year old girl class got pregant thought cool read book book read mother left table take back library mother forgot @ person2 read book told bunch friend @ person2 said book explained guy wanted made story mother checked library story make think put book different shelf higher two younger sister already worry picked clothes religion fact listen certain music able go school worry book @ month1 grab library sister inspiration make world live better place well brother point live expectation others cool censuring child reading listening way make child look magazine listen music make discissions could effect rest life like @ organization2 new song lyric inapporiate many young child look youtube lyric many song single released astounding song show u child child drug caused see hear around country hit economical low caused youth taking life seriously think could focus factor hand censuring @ month1 accomplish something one else show world @ location2 youth future looking pretty bright take proud making child learn better act better make dream come true student reading stuff @ location1 @ caps1 @ caps2 enjoy would show dream come true fiction non fiction aways matter long reading something stopping mind grow develop fully many young woman sophmore class read @ caps3 series loved made read vamiper book show read stuff stimulating make u act like celebrates party time go jail looking magazine reading book people teenager think everyone tell truth people found way stay occupied say whether future good bad make choice easier elimating one would choose age child picking book reading magazine @ person1 drove around baby lap choice choosing life personal oppion believe child adult separate television show magazine book want child mature without lie everyone life way reason well censuring library would help impact lie child lessen add one final thing would tell everything know five year old knew would retain every word think would want mature fast otherwise point life school go learn already know
2,136,11,8,14,18,9,1,0,7,10,19,1,1,6,1,0,13,4,3,15,17,66,4.886574948895135,2.0,think censorship allowed library many people diffrent oppions type book like read think people remove book type material hte dislike many people think looking diffrent type material look right imformation feel limit book library whould le resource help imformation trying recieve many people find hard imformation wonted local library library able find book music movie magazine wont need book never tooking self allowed shelf imformation needed
25,514,7,29,42,57,39,5,1,10,39,58,17,0,40,1,0,29,13,14,47,89,250,9.252450960345382,4.0,book movie way many people use imagination creativity taking certain book shelf @ month1 negative effect people certain book music movie magazine always bad people think people different view good bad really remove certain book like katherine paterson said book left shelf u need leave every book shelf using observation reading experience prove need book shelf first watch younger child getting many book shelf maybe best believe watching help grow young kid curious need able look anything honestly really bad remember next day personally think seeing call bad thing make want look help learn right wrong secondly seen many magazine read many book watched many movie probably feel seeing reading thing made better person bad thing read book slavery war want make world better place knowing younger child reading seeing negativity world always put spot say keep everything shelf also believe child know right wrong lastly experienced child young adult abusing library getting movie watching would make many people want take certain book shelf certain book need kept away young kid everyone older wiser adult need realize bad yes bad young one maybe someone else family member mine photographer look nude magazine movie help career every nude movie magazine abused everyone realize understand removing book magazine movie believe certain book offensive everyone certain people different people need book movie different thing used bad need come together one keep certain book young people reach book movie abused hopefully everyone keep every book shelf katherine paterson stated book left shelf u remove
25,399,10,14,58,46,14,7,0,21,47,26,3,0,16,2,0,36,4,9,37,70,169,7.6582469855511714,3.5,article going talk way library sensor book going hit point think subject also give point view feel book shelf also way library handle matter pre sensoring book shelf try give detail taken shelf think certain material problem librarian keep closer eye reading stopped looking review seeing good enough book child read problem way kid exposed material reading child take stuff wrong way reading mature type book get book watch reading way handle problem get little extreme take book shelf older person going read another person want book make special section type book young child get book think help problem feel could also pre sensor book help explain thing way understand plus improve way people feel book also print two copy one mature audiance one younger one would make improvement younger kid take information lke mature person say real life @ caps1 conclusion feel like nuatral subject think bad thing shelf library feell prevented way library run keep closer eye younger audiance also try pre sensor make friendly younger audiance
23,386,11,13,40,44,36,4,0,14,44,38,2,0,17,0,2,23,10,5,32,73,183,8.26457000433597,4.0,censorship library library present community many different thing entertainment large variety enterianment romance movie adventurous novel dramatic music comical magazine many others yet unappropriate thing believe thing library unappropriate thing censored removed public view done benefit child moral belief library family image save money better thing child important thing u future country world people leading country teach child young age moral belief yet start seeing reading unappropitate thing find library moral view change think thing see okay society library library thought one educational place bad thing image library thought bad dirty also library need censor bad thing allow self image look well many parent want take child library know magazine death murder laying shelf library would also save alot money censored thing many pornagraphical thing cost alot money usually buy movie censored cost extra buy thing approptiate would benefit greatly could u money buy better book lower price library important part one community need life child life also take child know thing good library need censor unapproptiate thing parent feel safe going library library fun place go would even better everything good bad
15,180,5,7,23,23,14,2,1,6,33,20,3,0,11,0,0,9,8,0,16,10,98,6.685270633008055,3.0,certain book magazine even music contains mature graphic nature music always rating like movie dont need deleted library unless elementary school language art sorted library orderly fashion younger child purchase age level book art choice music always contains warning rating book child never murchase mature level book book movie music made certain type audiance movie rated @ caps1 made eighteen older audiance situated throughout library child adult teen child need stay age level mature graphic book childrens library cause conflict parent would agree statement way mature art shared without conflict public library public library divided connect age group
23,386,1,26,38,58,24,1,1,3,45,39,17,0,21,4,0,16,7,12,35,50,184,9.225362603766833,4.0,keep remove every year book significance literature taken shelf local library classroom although book @ month1 contain writing offensive still shaped @ caps1 culture today along book many movie magazine also taken shelf offensive material material @ month1 contain offensive content give people right make reach deprive public enjoy right remove offensive material library absolutely many people enjoy book magazine movie nature reality likely hurting library business anything type material @ caps1 culture people want read happening animal shelter across street want read going @ location1 hottest trend season removing material hurt library popularity amount customer attract artist write love feel someone tell author book writing graphic offensive chose write express writing frowning upon book magazine song certain offensive content official diminish creativity uniqueness author certain author artist really great original idea new song book worried carried library little offensive obviously author artist going write book song removing offensive book song movie public robbed creative imaginitive writing removal offensive book magazine movie song harmful public library generation @ month1 never even hear @ caps2 @ person1 us racial term would put situation keep remove
44,774,29,35,85,88,34,2,1,31,107,37,38,0,56,3,2,73,16,18,58,145,370,11.587579843427855,4.0,persuation essay talk content remove offensive book music movie magazine shelf essay everyone agree content opposing side aurgument essay exception essay disagree viewing audience however situation audience go side begin matter case remove offensive book music magazine movie library believe content remove see case exception banding material seem logic point view removal material seems little extreme however putting content higher shelf seems pratical instead removal good yes might offensive time period offensive movie book magazine book look comedial taken serious example really offensive show called @ caps1 @ caps2 really offensive people see entertaining show offensive everyone yet still see show warning label stating seen child @ num1 older parent advice acknowledge kid seeing creator content banned yet job parent mindful kid reading watching looking listening case away right subject however creator conent see way vent life experience opticals faceor make people laugh see safe way espress might offensive people life might like @ month1 seem harsh real life secondly always something @ month1 offend seem logical banned example might religion religion person might might offend mean religion offensive get banned remove everyone religion @ month1 offend someone deal embrace differnces friend different religion mean never talk ever thirdly might express going people agree might create book song movie offend someone way example @ caps3 series offensive guy girl disagrrement two girl fighting charater better @ caps4 always opposing side @ caps2 might tried hearing @ caps5 time might find offensive girl @ month1 compare @ caps6 @ person1 saying boy like even remove @ caps3 together might seem greatest movie ever terrible movie universe fourthly another example @ caps8 show called @ caps9 @ caps10 @ caps11 @ caps12 queen south woman nothing begin yet ended wanted country people @ month1 seem might cool like seem people go uot cause television show show consequence show example could happen become exactly like offensive material @ month1 teach lesson pervent person something @ month1 later regreat conclusion everything life offends u way matter deal life go way see one thing enjoy maybe offensive others seem fair take something enjoy offended one person belive libaries censorship risk opinion everyone freedom choose want read watch even listen also choice stop reading watching listening
15,275,18,11,23,37,16,0,0,9,41,19,4,0,17,0,0,27,4,2,25,62,115,7.527615400266394,3.0,view offensive someone people certain maeterial taken shelf think permission parent guardian material explicit example store buy cd game ect age buy material book say book certain word like @ caps1 shouldnt taken shelf name brings subject judge book cover name someone standard matter pick book read back see actualy exspecting talk someone charge explain top problem case also could always section store librarie adult @ month1 sound stupid actualy help alot ton book thing appropriate child love book talk love passion way innappropriate child section store librarie could help keep thing child childrens mind anyone else wouldnt worry child picking certain material want see keep mind next time librarie see something like child see
16,376,3,15,40,55,27,1,2,11,70,22,12,0,12,0,0,22,13,7,20,56,196,8.549907141573936,4.0,censorship sensitive topic everyone deal censroship whether directly indirectly many complaint argument involving government regarding act censorship throughout past censorship equal everyone would nothing left world censored censorship major subject dealing book newspaper article movie literary subject writer director must able create interesting topic story line time keeping appropriate audience everyone censor one piece literature film offended certain way everything life would censored one way another matter always certain situation one person world offended censorship wrong especially @ location1 @ location1 citizen granted freedom speech freedom press understanding basic freedom one would think censorship law considering one five basic freedom granted @ location1 citizen censorship wrong violates least two five basic freedom granted @ location1 citizen absolutely censorship dealing book movie newspaper article deal freedom speech freedom press act censorship begin expand everything know today become censored manner one person would find offensive citizen @ month1 argue censorship positive thing filter inappropriate offensive derrogatory language situation nation youth teenager standpoint child find situation language use regardless point hiding truth anyone matter find eventually need push le censorship @ location1 want keep five basic freedom life granted u first amendmant need fight back censorship remove completely society
25,375,14,14,47,51,18,2,1,13,51,35,10,1,23,1,0,26,13,5,29,54,178,8.437970870440722,4.0,libaries everywhere might book two @ month1 offensive reader found book offensive reading yet people might think music movie magazine etc removed shelf library people like going take one person remove music magazine etc library music library good find old music like @ date1 music store someone find music offensive libary might know history music came artist say instance person offended hip hop music sure book person look music came maybe offeneded magaizines library really people love medium many magaizines interesting fact happen going happen example @ organization1 newest event something big happend one @ organization1 advertisments would people get money put adverstisment @ organization1 people could buy product nobody would buy product movie library teacher show student half stuff libary find blockbuster walmart library old movie current event happened year ago might even movie go book reader read people visual movie read book overall hope music magazine movie stay shelf library change way library thing book might already shelf people complained got offeneded already already late going take one person aganist view taking music magazine movie library
14,264,23,9,19,29,15,0,0,5,43,12,24,1,15,0,0,30,6,1,27,62,150,8.13767063302689,3.0,belive everyone appioin whats appropreate whats @ caps4 taske couple people ask oppinon everyone differant owne right know book aurthor realy wanted u learn like said everyone differant @ caps6 want @ caps1 read tell @ caps1 explain @ caps6 make rest @ caps1 suffer belive parent need look ansatre wernt even aloud dream thought would want @ caps1 go threw thing @ caps1 @ caps2 everyone shopuld right look read listen ever make happy volger launguage get @ caps6 listen would want someone telling life story example crummy diddent like way worded thing thats way talk life story way see let child generation learn bad stuff stay away also infor good stuff life allways fear let chinlden read ever want read curse tell @ caps1 bad launguage @ caps6 get ride good book movie music @ caps3 @ caps4 author diff veiw life open @ caps5 @ caps6 shallow
22,361,15,16,32,34,14,3,0,13,34,25,3,1,18,0,0,37,15,9,39,83,145,7.7142799053568725,2.5,sitting librarie minding homework studing test next hour thank would want messed would well im going explan think everything library like stuff stuff beleave problem noise anything trying study librarie thing world today alot people find offensive like people offensive thing go area live really offensive come library thing need change thing need bothered book kid seeing library people mite enjoy beleave taken shelf need placed better smaller kid get easy like book taken shelf somebody thought good kid need move shelf bigger kid get studying like listen music help think going calm music playing like people loud thats one thing need changed library movie really offensive removed shelf another thing problem magazine alot kind magazine kind stuff read need watched beleave anything offensive taken shelf people freak every easy world every offensive people need think people somebody mite take wrong way could get bad
19,324,14,11,45,43,19,0,0,19,59,31,4,0,8,0,0,33,3,2,23,39,154,6.389084089374737,3.5,disagree certain material book movie magazine removed offensive shelf library three reason argue topic one reason book music etc inappropiate section child would go look book second reason child check book book inappropiate identification show age third reason think thing like stay shelf adult book movie music etc many reason ther nothing inappropiate library child get hold child thing appropiate grab parent worried thing child hear see read library let child get magazine book let child check book magazine th problem begin library identitify child check book magazine music movie rated parent could kind movie going watching parent keep close eye child read see think thing inappropiate stay shelf also think shoud stay adult section library childeren able go section adult inappropiate thing shelf could useful adult case material adult @ month1 need help life conclusion childeren able get hold inappropiate material library library identify someone inappropiate material adult able type material shelf library
23,438,12,16,39,52,19,1,1,10,62,22,3,0,39,0,0,34,20,5,36,92,180,8.794461794649713,4.0,author would think would fair someone creation taken shelf offended someone opinion believe reference considering movie book music magazine inapropriate however think anyone right take shelf offended everyone right take something shelf offends anything left mind everything could possibly offensive someone example read book stereotyped cheerleader like everyone else way make cheerleader horrible considering big time cheerleader entire life got little offended way book described reading book might enjoyed choice read going @ month1 back book store demand take market one person like philosophy would ignore thing like purchase item offends know age targeted audience book movie always one come across example child coming across movie includes inapropriate language scene say keep walking pay attention material parent censor child see hear read moreover think fair someone artwork whether music book magazine movie taken display shelf author creaters worked hard anyone else best suited one person mean suited someone else conclusion think fair item taken market please people sure someone enjoy fair artist time harkwork everything market could probably offend least people way welcome real world need learn deal ignore like
22,448,6,26,41,53,23,5,2,6,44,34,13,0,41,0,0,32,4,9,50,79,209,9.634399438269552,3.5,without book would know know like saying without heart body still function book today basically telling real life thing happen happen anything personally book made reason whether people like book help get better understanding many thing someone else @ month1 know understand thing go musis movie magazine clearly understand parent guardian caregiver come realize everything think wrong society today really helping next person also someone else thinking different book another way learning well bad younger whosoever @ month1 also help get better meaning alot thing going say book people main problem movie music magazine tell age suitable movie tell thing like @ num1 @ caps1 thing like also music look song back without anything bad magazine many different variety thing age pick one want child everything bad feel right child whosoever @ month1 blame others feel need heard said look outside box know people really need hear see better individual people quick judge next really try understand everyone need help life whatever @ month1 seem heading right direction time mean someone el change thing reason dont like try better way get away without thing life really see world falling apart barely understand book music movie magazine talking try picture taken away pretty site accept thing use best ability reason
22,376,8,14,30,31,31,1,3,11,56,29,12,0,39,1,1,26,12,4,35,58,182,8.682563463231585,4.0,material offensive people point view removed shelf people offended material pay mind certain material everybody paid attention offensive entertainment regardless kind people would upset time many thing people see hear read @ month1 offensive take everything seriously offensive thing @ month1 joke someone trying get attention sit think television show would watch everyday @ month1 least one moment say something offensive example watch television show night say something racial @ caps1 @ caps2 pay show kind attention know show trying get rating really come goin watching show next night historical people listened everything everyone esle said black culture history @ caps3 today probably able take test im right take everything serious everyone type humor removed everything offensive today favorite actor singer famous actor singer love respect today grammy award show watch television would kind different genre music word different artist use would offensive still release song word conclusion anything anyone offended offensive people take everything serious might joke ignorant person need attention younger mother always said stick stone @ month1 break bone word make take everything serious mean medium tell take seriously
30,383,19,11,48,43,28,2,1,14,58,26,9,0,17,0,0,29,8,8,39,63,200,9.660606252578654,3.0,dear @ caps1 thing learn young age really need changed would really help soicity way book diffrent @ month1 offencive language book offenceive language dont read outloud always substitute word skip like nothing happened book say sexual thing @ month1 offend race type gender book sexual age group would recomend choosing new book matter look could always much worse music music need cencorship listening radio cd ipod cant always censor radio compianies need better job censoring song many young teen think cool use vulgor language movie diffrent rating diffrent age group sure one would let two year old watch rated @ caps2 movie kid would nightmare week censorship woukd really help parent choosing right movie family night instead picking one clue magazine nothing gossip magazine nothing talk bad people good censorship person life talking garbage say kid like sponge whatever kid hears repeat whatever kid see try repeat whatever kid read watch probably thing need little censorship didnt hard telling world would like world would full lot people motivation ever take thing away world would nothing know little kid would hear somthing radio think cool say parent would nt know kjnow adult would nt want kid learning stuff young age
9,144,8,8,18,15,7,2,2,5,18,9,2,0,7,0,0,12,7,5,10,26,63,6.199531175330776,2.0,dont hink happen would stupid im sure alot people disagree one reason adult like stuff kid keep geeting get door say @ num1 older put camera kid parent complain lest say one room kid aloud shoudnt big deal kid going round time grow might well get used big deal cursing time kid know better know bad stuff growing around stuff think turned allright
23,541,15,22,63,74,44,0,1,17,58,66,34,0,21,0,1,38,6,7,52,69,255,8.978149744612535,4.0,dear @ caps1 @ caps2 @ month1 @ caps3 student @ caps4 @ caps5 @ caps6 @ caps7 think certain material book music movie magazine etc removed shelf found offensive student read book daily basic reading also keep student trouble @ caps8 say find book might interesting book might share @ caps2 youger sister brother keep wrong thing also book offensive show student thing see book book offensive show people bad thing pay cost people learn people mistake book offensive show people pay cost something wrong also music offensive curseing song @ caps2 music sometimes good listen song speak take action certain way offensive part music music calm music @ caps2 keep motivated inside music bad vibe @ caps2 make bad thing time music make happy undertsand alot life listening music music description life meaning life ful offensive thing selfcentered understand movie also offensive action movie movie enjoyable also relate movie way time movie interesting action drama movie title movie also offensive mean movie bad relation story magazine also offensive thing inside magazine magazine show appropriate thing child adult relate also different thing like activity thing family freinds enjoy many magazine different way @ caps2 depends cover person created magzine thing good magazine show poster super star music career alot thing offensive world learn seperate negative thing life also thing offensive relate book music day important thing listen magazine movie telling mind people listen book etc going thing talking false information thats say @ caps7 believe cartain material removed shelf found offensive sincerly @ organization1
21,393,9,18,35,38,36,0,0,16,45,29,4,0,26,0,0,37,5,7,33,74,172,8.53086537736411,4.0,removing literature shelf permitted think something everyone different idea opinion appropriate appropriate like certain book want child reading book take library first place public library old enough buy library card check book old enough library card obviously arent going find book innapropriate age @ month1 find book immature read men woman go public library learn want learn something offensive beable one person come along approve book fair tell school library yes limit child read junior high school standard different compared elementary senior high school elementary child required read part academic old enough want learn something offensive therefore need type book library junior high school limit offensiveness student still right know going arond senior high school student right read whatever type book please magazine different subject alot time magazine advertisement smoking product alchoholic beverage type magazine beable read school library public library person right read whatever plea end im saying adult teen right learn whatever like child young innocent keep shielded commercial people advertising thing prevent nobody want child growing fast limit growth
21,345,5,11,31,40,29,1,1,23,44,26,16,0,19,1,0,33,4,5,23,59,171,8.106157774341476,3.5,people around world think differently music book movie think book music different kind rating people think song rated @ caps1 mature others could think rating level rating stop young kid buying something mature enough level rating help parent know kid getting everyone could pull book magazine etc would book left level maturty material level letter @ caps1 mature @ caps1 mean probably naked sexual play video song warns parent want child listening take away leaf parent control kid watch hear store let kid age @ num1 buy rated @ caps4 movie rated @ caps4 stand sexual act language blood stand thing drug happy nine year old buy rated @ caps4 movie senice law say @ num1 year old kid aloud watch saying mature enough see hear happy control child watch listen could try getting rid bad book movie etc time @ caps1 sure made also sure time find old copy book website save kid whole life time got let grow kid decide mature enough watch something would rather watch raise best
22,439,17,18,49,58,35,0,1,14,48,34,28,0,28,0,0,33,15,7,34,73,217,10.445004707001925,4.0,censorship really helf setback library try mask @ caps7 really might happening world try make feel happy horrendous place live one person book could offensive neighbor could whole new opposite meaning perspective personally think taking offensive book library could diaster one book read year @ caps1 class @ caps2 @ num1 book distopia people burnt book send right message society people numb feeling could outcome censorship library around @ location1 library place spark imangination age censor thing suppose happen looking book past defied offensive taken shelf library banned read @ caps1 class school mostly woman right @ caps3 @ caps4 bad word others dystopia took af book pertained topic many book would ave left matter best friend @ caps3 @ caps6 girl equal right job @ caps7 big deal living past there also fact innevitable get away cursing everywhere go along street school sometimes even church around real life read people cenorship library say something affect @ caps7 child dont want reading book think offensive say cenor choice raise kid parent think imagination instead old old good varity thing read limit brain think people would want censor book crazy could potentually taken way hand distpoia society would form child dissillusioned @ caps7 world could think next time think book could arise tension people think taking away right
33,690,9,23,109,94,36,3,4,15,105,47,42,0,31,0,0,36,25,18,52,86,351,11.146494370770743,5.0,literary world today never hard find topic interest science fiction thriller romance build car household material many topic await nearest bookstore library vast array topic surprising find author decided go norm society write book controversial idea present book often get put burn list censorship list taken shelf local library order protect patron institution book idea many argued way keeping society pure censorship literary work probably one biggest mistake civilization make removing book shelf library form censorship clear violation @ caps1 @ location1 everyone certain unalienable right written @ caps1 first ten admendments @ caps1 one right freedom speech right voice opinion remving book shelf library silencing author book thus taking away author freedom speech clearly violates @ caps1 thus unconstitutional illegal @ location1 violating @ caps1 openly open door area violated @ caps1 president dictator communist country many action allowed leaving @ caps1 scrap paper meaning without @ caps1 @ location1 like country direction lead downward spiral society silencing voice author also stop new idea coming society every year thousand new book introduced @ caps8 public many novel idea help shape society future take book shelf public hand effectivly stop change new idea society nothing would ever get better society would stay level censorship began censorship also lead downfall society novel @ caps9 @ num1 @ person1 censorship book gone far great literary work world banned anyone caught reading book make think locked killed main character job fireman put fire set book fire encourage people think censorship society gone far one anything sat home watched television day many people argue pornography something censored society problem start censoring stop censoring pornography would lead romance novel censored would lead magic book censored censoring @ caps10 @ caps11 @ caps12 censoring book movie make people think quickly lose intrest higher learning censorsip quickly lead collapse society although censorship @ month1 seem like good idea really one largest mistake society make lead silencing voice change society causing society grind halt stay right determental society also clearly unconstitutional look @ caps1 @ organization1 let u hope though @ month1 play idea censorship never go winding road
8,100,8,5,15,10,5,0,0,5,15,16,19,0,3,0,0,9,3,0,5,8,62,5.343074513301669,2.0,think everything example thing magazine book @ caps1 service magazine car truck atvs mtvs utvs espn golf game informer wwe magazine book type book allowed @ caps2 @ caps3 @ caps3 @ caps4 @ caps5 @ caps6 @ caps7 book last @ caps1 service @ caps1 service sould used school work play game website use youtube computer used certin thing kid home
17,269,17,11,24,29,19,0,0,11,28,24,12,0,20,0,0,25,6,11,23,47,127,8.473619329812974,3.5,book book certain study shown many people world many diffrent intrest wheather car boat toy animal matter intrest firmly beleive library book ton thing one person might agree mean another able read possible learn going debate nation wide going decision made fast many people making enimies world asked submit opinion beleive allowed check book want opposite person agree fact book checked outh watch multiple solution problem library could diffrent section diffrent type book sorting class hobby could also age limit kid get ahold anyting watching reading way people would never even see book agree well cant wait see result turn also hope people make right vote im saying vote way opinion either way angry people people bursting joy @ caps1 @ caps2 @ caps3 letting voice opinion
12,293,15,18,31,37,12,2,1,13,35,22,3,0,22,0,0,23,10,3,28,49,131,8.332303352397371,3.0,think book found offensive sexual taken shelf completely think placed certain section library kid allowed go like section adult think ki see something think interestiong teach something didnt know going pick matter unless someone step tell dont think kid exposed kid getting ahead life kid decides try check book like either shall parent comfirming able check book many child think already exposed thing around book like would make worse book send really bad message adult read kept way child kid could live fanasy world split personality something thing like could really affect someone badly parent want kid book dont mind anything choice permission know wouldnt want kid around untill @ num1 year age older know parent dont really care alot best solution problem keep book thing reach child specific age limit
20,393,1,8,36,29,31,1,0,21,26,29,14,0,24,0,0,36,34,7,30,73,192,6.7896267229792935,4.0,throughout life seen many book seem offensive however censored seem offensive believe book found offensive censored reason think book found offensive censored seems offensive one person @ month1 offensive another classifying something offensive opinion unless everyone whole world thought book offensive able remain open public another reason censor book found offensive @ location1 given right express freely censored book found offensive would violating right would fair people wrote book like next reason censor book found offensive censor every book found offensive would book read book people like found offensive others example suppose people loved @ organization1 @ organization1 series another person read later found offensive censored people loved @ organization1 series would find book person like censor continued would book read another reason believe book censored without offensive book would never learn terrible mistake suppose every book relating world war censored could read sooner later one would remember terrible thing happpened history could possibly repeat unless book seem offensive worse event dread happen book found offensive censored believe book found offensive censored without would violating right freely express would allowing terrible thing happened past forgotten without book considered offensive would book read
17,246,12,10,25,22,14,0,1,9,24,15,7,0,21,0,0,22,9,2,31,50,117,7.835610337452547,3.0,see eventually reason censor library believe think sectioned maybe put offensive book back libarary enough censorship look publisher view also want sell advertise product right library take product shelf someone stumbled apon something believe offensive know offensive thing could find library bookstore like @ organization1 thing show innaproperate picture drug firearm ect believe already censored enough magazine many people find offensive always put back store secetioned people stumble upon childern flipping threw page corrupting mind material even put plastic sleve person must puchase reading decide write publish book think given right everyone else put shelf promote reason able library censor book someone else think feel offensive fair @ location1 think library censor material offensive write publish promote
7,246,9,8,26,26,18,2,0,9,26,18,1,0,17,0,0,20,9,4,29,42,107,7.693470135313015,3.0,think publically exploit book certain people feel offended personally get offended anything opinion different others however library recieves constant complaint issue could see would want get rid saying cause problem anyone select believe keep let offended know book going sight therefore making issue non existant think librarian intentually put book offend public people display front everyone see believe book purpose read public library many time time dont think seen single thing offended made un comfortable book public reading growth knowledge without believe would hurt nation whole due fact need knowledge thing knowledge better life believe library keep book unless cause big issue many people constantly bringing problem
16,437,14,30,34,53,21,0,0,17,49,29,6,0,28,0,0,40,3,5,51,89,198,8.765044779851923,4.0,think everyone different view different thing dont think would would first amendment say everyone freedom religion speech disagree book whatever @ month1 ignore keep walking never pay attention people day taking thing way far opinion people need mind business stop thinking world revolves around several billion people @ location1 every person look thing slightly different taken consideration get mad book movie shelf library example like movie comedy sometimes scary movie girl @ month1 like scary movie @ month1 like movie droma somthing line like different thing mean put certain kind book movie shelf yes movie dont like stand thing religion dont stand around say one watch movie dont beleive mean judge people know people feel everyone one look thing way everyone agree get along matter much want people agree get along never happen think people need mind business let people read listen watch whatever want affend anyone know people like think know everything know way thought people like argue never win arguement never get understand look think think way right way way way feel people getting mad book movie shelf dont agree think evryone try undersatnd saying listen instead ignoring feel way person tuck way cant change mind
16,247,10,10,20,31,20,0,0,3,24,27,5,0,13,1,0,12,5,9,34,45,125,7.226297747799849,3.0,believe something found offense someone dosent mean offense someone else library book music movie magazine etc different type thing @ month1 come across offesnse others @ month1 enjoy therefore shouldnt taken away enjoy reading listening thing thing adult novel explict music thing people consider offensive dont understand people actually enjoy listening reading material taking away right everyone able different like area everyone attend library able find something fit style spark intrest thing people like taken away giving wide variety thing enjoy likely closing thing like people dont like find offensive lastly think thing offensive entitled opinion believe thing good remain variety different book music thing appeal type personality everyone right say weither dont like something dont like someone else take away thing people enjoy unjust
28,614,2,26,64,91,46,2,1,17,87,64,21,0,18,0,0,29,14,15,50,80,318,10.491817750771487,5.0,colossal number significant life changing book found million library throughout world big question whether individual get rid book lesser importance book found offensive number people opinion certain number book wasting away shelf library need disposed library need discover book creating issue book race religion although katherine paterson boldly argues taking book shelf strongly disagree believe library remove material creating tension book wasting away shelf race extremely important topic world today believe book discrimate certain ethnicity need removed immediately library @ caps2 exception proposal instance book talking civil war underground railroad need kept library significant historical event unlike fantastic book nation history also book race lesser importance @ month1 offend people case library need crack issue remove offensive book shelf secondly library need extremely cautious music made available public important teach child difference right wrong young age kid hear derogatory music shelf lose sense right wrong katherine paterson mention quote u think book hope none child child taken shelf @ caps1 quote easily apply music display library library exposing child derogatory music creating enormous liability child family overall society would benefit greatly library removed derogatory offensive music lastly katherine paterson say keep removing offensive book shelf book left shelf u @ caps2 nieve comment @ caps1 exaggeration million library throughout world thousand item library therefore would benefit society would dispose item creating greatest amount tension one simple effective way people check desk library library could sheet paper asking customer found certain book offensive item appears regularly list remove item would benefit everybody greatly offensive item would longer shelf take little effort party involved conclusion oppose katherine paterson decision believe library remove offensive material immediately one highly controversial topic race book informing u historical event removed certain derogatory offensive music available library removed shelf @ caps1 quick efficient way figuring book offensive list available public write book find offensive ultimately library need take action dispose offensive material pose threat society
